ranking_date,rank,player,points,date,path
20201228,13,105138,2710.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Cologne 1"
20201228,14,105683,2580.0,2020-12-28,"Doha -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Paris"
20201228,15,105676,2555.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Antwerp, Antwerp -> Paris"
20201228,16,105807,2535.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20201228,17,104926,2400.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1"
20201228,18,104527,2320.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Acapulco, Acapulco -> Rome, Rome -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Vienna, Vienna -> Paris"
20201228,19,105777,2260.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Antwerp, Antwerp -> Vienna"
20201228,20,111575,2245.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20201228,21,200000,2216.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Vienna, Vienna -> Paris, Paris -> Sofia"
20201228,22,106426,2170.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Cordoba, Cordoba -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Vienna"
20201228,23,200282,1860.0,2020-12-28,"Atp Cup -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Antwerp, Antwerp -> Paris, Paris -> Sofia"
20201228,24,106432,1855.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Vienna, Vienna -> Paris"
20201228,25,104545,1850.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> New York, New York -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1"
20201228,26,105583,1785.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20201228,27,134770,1739.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Vienna, Vienna -> Paris"
20201228,28,105332,1738.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Pune, Pune -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Nur-Sultan"
20201228,29,126203,1670.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20201228,30,200005,1646.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> New York, New York -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Paris"
20201228,31,105936,1628.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Vienna, Vienna -> Paris"
20201228,32,105554,1589.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20201228,33,132283,1568.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Vienna, Vienna -> Paris"
20201228,34,128034,1518.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Vienna, Vienna -> Paris"
20201228,35,105173,1516.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Cologne 2, Cologne 2 -> Nur-Sultan, Nur-Sultan -> Paris, Paris -> Sofia"
20201228,36,105526,1450.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Vienna, Vienna -> Paris, Paris -> Sofia"
20201228,37,206173,1444.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Paris 1, Paris 1 -> Cologne 2, Cologne 2 -> Vienna, Vienna -> Sofia"
20201228,38,105357,1421.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Nur-Sultan, Nur-Sultan -> Paris, Paris -> Sofia"
20201228,39,124187,1402.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp"
20201228,40,105932,1395.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Paris, Paris -> Sofia"
20201228,41,105453,1345.0,2020-12-28,"Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1"
20201228,42,105227,1325.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Paris, Paris -> Sofia"
20201228,43,105550,1310.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Paris 1"
20201228,44,200175,1308.0,2020-12-28,"Doha -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Cologne 2, Cologne 2 -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,45,106401,1170.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Acapulco"
20201228,46,105077,1165.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Paris"
20201228,47,104755,1145.0,2020-12-28,"Montpellier -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Paris, Paris -> Sofia"
20201228,48,106378,1085.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> New York, New York -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Cologne 1, Cologne 1 -> Cologne 2"
20201228,49,105815,1081.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> New York, New York -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Cologne 2, Cologne 2 -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,50,122330,1070.0,2020-12-28,"Doha -> Adelaide, Adelaide -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,51,111442,1068.0,2020-12-28,"Doha -> Adelaide, Adelaide -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,52,200221,1066.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Paris"
20201228,53,105023,1065.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1"
20201228,54,126205,1065.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,55,105916,1062.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Paris, Paris -> Sofia"
20201228,56,106415,1062.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Dubai, Dubai -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Cologne 2, Cologne 2 -> Paris"
20201228,57,111513,1058.0,2020-12-28,"Doha -> Adelaide, Adelaide -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Paris"
20201228,58,105379,1045.0,2020-12-28,"Doha -> Adelaide, Adelaide -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20201228,59,126207,1030.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Nur-Sultan"
20201228,60,104665,1024.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Acapulco, Acapulco -> Us Open, Us Open -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Paris"
20201228,61,105577,1006.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Us Open, Us Open -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Vienna, Vienna -> Sofia"
20201228,62,104542,1005.0,2020-12-28,Doha -> Melbourne
20201228,63,104468,1005.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Us Open, Us Open -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Paris, Paris -> Sofia"
20201228,64,103852,998.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Acapulco, Acapulco -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Paris"
20201228,65,104269,975.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Cordoba, Cordoba -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Nur-Sultan"
20201228,66,136440,921.0,2020-12-28,"Melbourne -> New York, New York -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1"
20201228,67,104655,917.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia"
20201228,68,106210,913.0,2020-12-28,"Pune -> Delray Beach, Delray Beach -> Us Open, Us Open -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Nur-Sultan"
20201228,69,105575,889.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Pune, Pune -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1"
20201228,70,106298,880.0,2020-12-28,
20201228,71,111815,877.0,2020-12-28,"Atp Cup -> Auckland, Auckland -> Melbourne, Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Antwerp, Antwerp -> Nur-Sultan"
20201228,72,105449,870.0,2020-12-28,"Melbourne -> New York, New York -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Us Open, Us Open -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2"
20201228,73,106218,869.0,2020-12-28,"Melbourne -> New York, New York -> Acapulco, Acapulco -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Antwerp, Antwerp -> Paris"
20201228,74,105882,869.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Pune, Pune -> Marseille, Marseille -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,75,104871,860.0,2020-12-28,"Doha -> Adelaide, Adelaide -> Melbourne, Melbourne -> Us Open, Us Open -> Paris 1"
20201228,76,106099,843.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> Pune, Pune -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Paris, Paris -> Sofia"
20201228,77,144895,838.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Us Open, Us Open -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,78,106078,834.0,2020-12-28,"Melbourne -> Pune, Pune -> Marseille, Marseille -> Us Open, Us Open -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Cologne 2, Cologne 2 -> Nur-Sultan, Nur-Sultan -> Sofia"
20201228,79,106228,832.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1"
20201228,80,106065,828.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Cologne 2, Cologne 2 -> Paris"
20201228,81,104731,825.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> New York, New York -> Cincinnati, Cincinnati -> Us Open, Us Open -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Vienna, Vienna -> Paris"
20201228,82,105643,825.0,2020-12-28,"Adelaide -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Nur-Sultan, Nur-Sultan -> Paris"
20201228,83,105732,812.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Montpellier, Montpellier -> Marseille, Marseille -> Dubai, Dubai -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Paris"
20201228,84,106329,804.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Paris 1"
20201228,85,124079,800.0,2020-12-28,"Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Acapulco, Acapulco -> Us Open, Us Open -> Rome, Rome -> Paris 1"
20201228,86,200325,796.0,2020-12-28,"Montpellier -> Marseille, Marseille -> Cincinnati, Cincinnati -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Antwerp, Antwerp -> Nur-Sultan"
20201228,87,144750,793.0,2020-12-28,"Atp Cup -> Adelaide, Adelaide -> Melbourne, Melbourne -> Dubai, Dubai -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Antwerp, Antwerp -> Nur-Sultan"
20201228,88,105613,789.0,2020-12-28,"Melbourne -> Montpellier, Montpellier -> Marseille, Marseille -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris 1, Paris 1 -> Vienna, Vienna -> Paris"
20201228,89,105062,776.0,2020-12-28,"Doha -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Us Open, Us Open -> Paris 1, Paris 1 -> St Petersburg, St Petersburg -> Nur-Sultan"
20201228,90,105311,776.0,2020-12-28,"Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Dubai, Dubai -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Rome, Rome -> Paris 1"
20201228,91,105948,775.0,2020-12-28,"Cordoba -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Santiago, Santiago -> Us Open, Us Open -> Rome, Rome -> Paris 1, Paris 1 -> Sardinia, Sardinia -> Antwerp, Antwerp -> Paris"
20201228,92,105226,774.0,2020-12-28,"Cordoba -> ATP Rio de Janeiro, ATP Rio de Janeiro -> Us Open, Us Open -> Paris 1, Paris 1 -> Vienna"
20201228,93,105430,772.0,2020-12-28,"Atp Cup -> Rotterdam, Rotterdam -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Nur-Sultan, Nur-Sultan -> Paris, Paris -> Sofia"
20201228,94,144707,763.0,2020-12-28,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Marseille, Marseille -> Us Open, Us Open -> Paris 1"
20201228,95,126952,752.0,2020-12-28,"Melbourne -> Pune, Pune -> New York, New York -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Us Open, Us Open -> Paris 1"
20201228,96,110602,737.0,2020-12-28,"Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Marseille, Marseille -> Dubai, Dubai -> Us Open, Us Open -> Kitzbuhel, Kitzbuhel -> Paris 1, Paris 1 -> Cologne 1, Cologne 1 -> Cologne 2, Cologne 2 -> Vienna"
