ranking_date,rank,player,points,date,path
20231225,11,134770,2825.0,2023-12-25,"United Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Basel, Basel -> Paris"
20231225,12,200282,2740.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> London, London -> Atlanta, Atlanta -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Basel, Basel -> Paris"
20231225,13,126205,2665.0,2023-12-25,"Adelaide 2 -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Newport, Newport -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Paris"
20231225,14,105777,2570.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Cincinnati, Cincinnati -> Us Open, Us Open -> Chengdu, Chengdu -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris"
20231225,15,111575,2520.0,2023-12-25,"Adelaide 1 -> Adelaide 2, Adelaide 2 -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Paris, Paris -> Metz"
20231225,16,126207,2310.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Dallas, Dallas -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Paris"
20231225,17,210097,2145.0,2023-12-25,"Auckland -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Mallorca, Mallorca -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Paris"
20231225,18,111815,1940.0,2023-12-25,"United Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Rio De Janeiro, Rio De Janeiro -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna"
20231225,19,111797,1810.0,2023-12-25,"Melbourne -> Rio De Janeiro, Rio De Janeiro -> Santiago, Santiago -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Halle, Halle -> Eastbourne, Eastbourne -> London, London -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris"
20231225,20,200005,1765.0,2023-12-25,"Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> London, London -> Newport, Newport -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> Metz"
20231225,21,202103,1760.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Rio De Janeiro, Rio De Janeiro -> Santiago, Santiago -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Paris"
20231225,22,105173,1755.0,2023-12-25,"United Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Dallas, Dallas -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> Mallorca, Mallorca -> London, London -> Newport, Newport -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris, Paris -> Sofia"
20231225,23,134868,1640.0,2023-12-25,"Pune -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Banja Luka, Banja Luka -> Madrid, Madrid -> Geneva, Geneva -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris"
20231225,24,200624,1530.0,2023-12-25,"Adelaide 1 -> Melbourne, Melbourne -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Zhuhai, Zhuhai -> Astana, Astana -> Shanghai, Shanghai -> Basel, Basel -> Paris"
20231225,25,105526,1522.0,2023-12-25,"Melbourne -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Antwerp, Antwerp -> Basel, Basel -> Paris, Paris -> Sofia"
20231225,26,200221,1495.0,2023-12-25,"Adelaide 2 -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Mallorca, Mallorca -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Paris"
20231225,27,207518,1470.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Rio De Janeiro, Rio De Janeiro -> Santiago, Santiago -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Chengdu, Chengdu -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> Sofia"
20231225,28,202104,1435.0,2023-12-25,"Pune -> Auckland, Auckland -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Rio De Janeiro, Rio De Janeiro -> Santiago, Santiago -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Eastbourne, Eastbourne -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Kitzbuhel, Kitzbuhel -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris, Paris -> Sofia"
20231225,29,200000,1425.0,2023-12-25,"Adelaide 1 -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Basel, Basel -> Paris"
20231225,30,144869,1375.0,2023-12-25,"Adelaide 2 -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Rio De Janeiro, Rio De Janeiro -> Santiago, Santiago -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Eastbourne, Eastbourne -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Basel, Basel -> Paris"
20231225,31,208103,1372.0,2023-12-25,"United Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Banja Luka, Banja Luka -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Stockholm, Stockholm -> Vienna, Vienna -> Paris"
20231225,32,122330,1369.0,2023-12-25,"United Cup -> Auckland, Auckland -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Washington, Washington -> Canada, Canada -> Us Open, Us Open -> Chengdu, Chengdu -> Astana, Astana -> Antwerp, Antwerp -> Basel, Basel -> Paris, Paris -> Metz"
20231225,33,111513,1285.0,2023-12-25,"Pune -> Auckland, Auckland -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Rio De Janeiro, Rio De Janeiro -> Santiago, Santiago -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Banja Luka, Banja Luka -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Gstaad, Gstaad -> Hamburg, Hamburg -> Kitzbuhel, Kitzbuhel -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Stockholm, Stockholm -> Paris"
20231225,34,111153,1235.0,2023-12-25,"Auckland -> Melbourne, Melbourne -> Dallas, Dallas -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Miami, Miami -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris"
20231225,35,106234,1193.0,2023-12-25,"Pune -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Marrakech, Marrakech -> Munich, Munich -> Madrid, Madrid -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Washington, Washington -> Canada, Canada -> Us Open, Us Open -> Zhuhai, Zhuhai -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna"
20231225,36,209950,1158.0,2023-12-25,"Montpellier -> Marseille, Marseille -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Gstaad, Gstaad -> Hamburg, Hamburg -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Shanghai, Shanghai -> Antwerp, Antwerp -> Vienna, Vienna -> Paris, Paris -> NextGen Finals"
20231225,37,106432,1135.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Banja Luka, Banja Luka -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open"
20231225,38,105554,1131.0,2023-12-25,"United Cup -> Adelaide 2, Adelaide 2 -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Chengdu, Chengdu -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Vienna"
20231225,39,126128,1122.0,2023-12-25,"Adelaide 1 -> Melbourne, Melbourne -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Banja Luka, Banja Luka -> Madrid, Madrid -> Rome, Rome -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Chengdu, Chengdu -> Shanghai, Shanghai -> Stockholm, Stockholm -> Vienna, Vienna -> Paris"
20231225,40,200615,1084.0,2023-12-25,"Adelaide 1 -> Adelaide 2, Adelaide 2 -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Banja Luka, Banja Luka -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> London, London -> Umag, Umag -> Cincinnati, Cincinnati -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Paris"
20231225,41,111456,1055.0,2023-12-25,"Adelaide 1 -> Adelaide 2, Adelaide 2 -> Melbourne, Melbourne -> Dallas, Dallas -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Newport, Newport -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Paris"
20231225,42,104918,1050.0,2023-12-25,"Adelaide 1 -> Melbourne, Melbourne -> Doha, Doha -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris"
20231225,43,124116,1048.0,2023-12-25,"Estoril -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Tokyo, Tokyo -> Vienna, Vienna -> Sofia"
20231225,44,208286,1021.0,2023-12-25,"Dubai -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Umag, Umag -> Canada, Canada -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna"
20231225,45,126845,1012.0,2023-12-25,"Melbourne -> Houston, Houston -> Lyon, Lyon -> Paris 1, Paris 1 -> Mallorca, Mallorca -> London, London -> Newport, Newport -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Chengdu, Chengdu -> Shanghai, Shanghai -> Tokyo, Tokyo -> Basel, Basel -> Paris, Paris -> Sofia"
20231225,46,132283,990.0,2023-12-25,"Adelaide 1 -> Adelaide 2, Adelaide 2 -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Eastbourne, Eastbourne -> London, London -> Gstaad, Gstaad -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Vienna, Vienna -> Metz"
20231225,47,106415,955.0,2023-12-25,"Adelaide 1 -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Tokyo, Tokyo -> Paris"
20231225,48,207686,947.0,2023-12-25,"Dubai -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Umag, Umag -> Washington, Washington -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Antwerp, Antwerp -> Basel, Basel -> Metz"
20231225,49,104527,942.0,2023-12-25,"United Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Monte Carlo, Monte Carlo -> Banja Luka, Banja Luka -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Umag, Umag -> Cincinnati, Cincinnati -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris, Paris -> Metz"
20231225,50,122298,930.0,2023-12-25,"Pune -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Astana, Astana -> Shanghai, Shanghai -> Antwerp, Antwerp -> Basel, Basel -> Paris, Paris -> Metz"
