ranking_date,rank,player,points,date,path
20211227,11,200000,3308.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Acapulco, Acapulco -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris, Paris -> Stockholm"
20211227,12,111815,2945.0,2021-12-27,"Delray Beach -> Murray River Open, Murray River Open -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Acapulco, Acapulco -> Miami, Miami -> Barcelona, Barcelona -> Estoril, Estoril -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Los Cabos, Los Cabos -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris, Paris -> London 2"
20211227,13,106043,2625.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Acapulco, Acapulco -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> San Diego, San Diego -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20211227,14,133430,2475.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> San Diego, San Diego -> Indian Wells, Indian Wells -> St. Petersburg, St. Petersburg -> Stockholm"
20211227,15,106233,2425.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Mallorca"
20211227,16,103819,2385.0,2021-12-27,"Doha -> Geneva, Geneva -> Paris 1, Paris 1 -> Halle, Halle -> London"
20211227,17,106426,2353.0,2021-12-27,"Delray Beach -> Buenos Aires, Buenos Aires -> Santiago, Santiago -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Indian Wells, Indian Wells -> Antwerp"
20211227,18,106234,2351.0,2021-12-27,"Melbourne -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Belgrade, Belgrade -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> San Diego, San Diego -> Indian Wells, Indian Wells -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris"
20211227,19,105138,2260.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Gstaad, Gstaad -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> St. Petersburg, St. Petersburg -> Paris"
20211227,20,105807,2230.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Dubai, Dubai -> Marbella, Marbella -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Mallorca, Mallorca -> London, London -> Hamburg, Hamburg -> Tokyo Olympics, Tokyo Olympics -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Metz, Metz -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris"
20211227,21,104792,2158.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Rome, Rome -> Lyon, Lyon -> Belgrade 2, Belgrade 2 -> Paris 1, Paris 1 -> Halle, Halle -> Eastbourne, Eastbourne -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Sofia, Sofia -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris"
20211227,22,105932,2101.0,2021-12-27,"Antalya -> Great Ocean Road Open, Great Ocean Road Open -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Cagliari, Cagliari -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Belgrade 2, Belgrade 2 -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Hamburg, Hamburg -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> San Diego, San Diego -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris"
20211227,23,126203,2050.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Cagliari, Cagliari -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Los Cabos, Los Cabos -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> St. Petersburg, St. Petersburg -> Paris, Paris -> Stockholm"
20211227,24,104545,1991.0,2021-12-27,"Delray Beach -> Acapulco, Acapulco -> Miami, Miami -> Madrid, Madrid -> Paris 1, Paris 1 -> London, London -> Los Cabos, Los Cabos -> Atlanta, Atlanta -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Indian Wells"
20211227,25,105554,1942.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Cagliari, Cagliari -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris, Paris -> Stockholm"
20211227,26,124187,1936.0,2021-12-27,"Great Ocean Road Open -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20211227,27,132283,1825.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Cagliari, Cagliari -> Monte Carlo, Monte Carlo -> Rome, Rome -> Parma, Parma -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> San Diego, San Diego -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris"
20211227,28,105777,1801.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Acapulco, Acapulco -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris"
20211227,29,111575,1731.0,2021-12-27,"Great Ocean Road Open -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Indian Wells, Indian Wells -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris"
20211227,30,105227,1710.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Singapore, Singapore -> Acapulco, Acapulco -> Miami, Miami -> Monte Carlo, Monte Carlo -> Estoril, Estoril -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris"
20211227,31,144750,1644.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Singapore, Singapore -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna"
20211227,32,207989,1612.0,2021-12-27,"Great Ocean Road Open -> Melbourne, Melbourne -> Acapulco, Acapulco -> Miami, Miami -> Marbella, Marbella -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Paris 1, Paris 1 -> London, London -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris, Paris -> NextGen Finals"
20211227,33,105583,1591.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Belgrade, Belgrade -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Belgrade 2, Belgrade 2 -> Paris 1, Paris 1 -> Mallorca, Mallorca -> London, London -> Hamburg, Hamburg -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20211227,34,200282,1561.0,2021-12-27,"Antalya -> Atp Cup, Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Sofia, Sofia -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20211227,35,200005,1558.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Miami, Miami -> Monte Carlo, Monte Carlo -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz"
20211227,36,122330,1538.0,2021-12-27,"Antalya -> Great Ocean Road Open, Great Ocean Road Open -> Melbourne, Melbourne -> Singapore, Singapore -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Newport, Newport -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris, Paris -> Stockholm"
20211227,37,104926,1494.0,2021-12-27,"Antalya -> Atp Cup, Atp Cup -> Melbourne, Melbourne -> Acapulco, Acapulco -> Miami, Miami -> Marbella, Marbella -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Bastad, Bastad -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Vienna, Vienna -> Paris"
20211227,38,126207,1492.0,2021-12-27,"Delray Beach -> Murray River Open, Murray River Open -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Santiago, Santiago -> Acapulco, Acapulco -> Miami, Miami -> Barcelona, Barcelona -> Estoril, Estoril -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna, Vienna -> Paris, Paris -> Stockholm"
20211227,39,105676,1476.0,2021-12-27,"Antalya -> Great Ocean Road Open, Great Ocean Road Open -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Halle, Halle -> Cincinnati, Cincinnati -> Us Open"
20211227,40,105916,1459.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Eastbourne, Eastbourne -> London, London -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Metz, Metz -> San Diego, San Diego -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Vienna, Vienna -> Paris, Paris -> Stockholm"
20211227,41,200624,1426.0,2021-12-27,"Delray Beach -> Montpellier, Montpellier -> Acapulco, Acapulco -> Miami, Miami -> Belgrade, Belgrade -> Munich, Munich -> Lyon, Lyon -> Parma, Parma -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Washington, Washington -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> St. Petersburg, St. Petersburg -> Paris, Paris -> NextGen Finals"
20211227,42,105936,1402.0,2021-12-27,"Melbourne -> Doha, Doha -> Dubai, Dubai -> Monte Carlo, Monte Carlo -> Belgrade, Belgrade -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Hamburg, Hamburg -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Cincinnati, Cincinnati -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> Sofia, Sofia -> Indian Wells, Indian Wells -> Moscow, Moscow -> Vienna, Vienna -> Paris, Paris -> Stockholm"
20211227,43,126205,1349.0,2021-12-27,"Delray Beach -> Murray River Open, Murray River Open -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Acapulco, Acapulco -> Miami, Miami -> Cagliari, Cagliari -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Parma, Parma -> Paris 1, Paris 1 -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris, Paris -> Stockholm"
20211227,44,105643,1327.0,2021-12-27,"Great Ocean Road Open -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Santiago, Santiago -> Miami, Miami -> Marbella, Marbella -> Monte Carlo, Monte Carlo -> Belgrade, Belgrade -> Madrid, Madrid -> Rome, Rome -> Belgrade 2, Belgrade 2 -> Paris 1, Paris 1 -> London, London -> Hamburg, Hamburg -> Gstaad, Gstaad -> Kitzbuhel, Kitzbuhel -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> San Diego, San Diego -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> St. Petersburg, St. Petersburg -> Paris"
20211227,45,105077,1294.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Dubai, Dubai -> Marbella, Marbella -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Parma, Parma -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Hamburg, Hamburg -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> St. Petersburg, St. Petersburg -> Paris"
20211227,46,105332,1245.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Santiago, Santiago -> Acapulco, Acapulco -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Parma, Parma -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Hamburg, Hamburg -> Gstaad, Gstaad -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> Sofia, Sofia -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Paris"
20211227,47,105453,1210.0,2021-12-27,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Miami, Miami -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Canada, Canada -> Us Open, Us Open -> Indian Wells"
20211227,48,125802,1194.0,2021-12-27,"Melbourne -> Miami, Miami -> Marbella, Marbella -> Barcelona, Barcelona -> Munich, Munich -> Geneva, Geneva -> Stuttgart, Stuttgart -> Halle, Halle -> Eastbourne, Eastbourne -> London, London -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> Sofia, Sofia -> St. Petersburg, St. Petersburg -> Paris"
20211227,49,105902,1176.0,2021-12-27,"Murray River Open -> Melbourne, Melbourne -> Singapore, Singapore -> Miami, Miami -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Eastbourne, Eastbourne -> London, London -> Tokyo Olympics, Tokyo Olympics -> Washington, Washington -> Canada, Canada -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Nur-Sultan, Nur-Sultan -> Sofia, Sofia -> Indian Wells, Indian Wells -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris"
20211227,50,200221,1160.0,2021-12-27,"Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Marbella, Marbella -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Eastbourne, Eastbourne -> London, London -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Sofia, Sofia -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> Paris, Paris -> Stockholm"
20211227,51,105526,1134.0,2021-12-27,"Antalya -> Atp Cup, Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Dubai, Dubai -> Miami, Miami -> Cagliari, Cagliari -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Parma, Parma -> Paris 1, Paris 1 -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Hamburg, Hamburg -> Tokyo Olympics, Tokyo Olympics -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> Us Open, Us Open -> Metz, Metz -> Indian Wells, Indian Wells -> Antwerp, Antwerp -> St. Petersburg, St. Petersburg -> Paris"
